SF Link,Account Name,Status,Combined Activation Status,BW Plan,Monthly Spend,EC Customer,Signal,Website,City,State,Zip,Phone,Customer Type,Active Students,Billing Active (L30D)
0013u00001mAiPkAAK,Headstart,Inactive Prospect,Onboarding,,,No,"Name, Website",https://headstartprograms.org/center-183603.html,Conehatta,Mississippi,39057,6017758850,Non-Target,,
0013u00001dA5FZAA0,Headstart,Inactive Prospect,Onboarding,,,No,Name,bornhava.org,Amherst,New York,14226-3927,17168362021,,,
001PB00000OHCn0YAH,Headstart,Inactive Prospect,Onboarding,,,No,Name,,,Colorado,,(913) 850-1455,,,
001PB00000J5EsFYAV,Headstart,Inactive Prospect,Onboarding,,,No,Name,,,California,,9168249070,Non-Target,,
001PB00000OAi5CYAT,Headstart,Inactive Prospect,Onboarding,,,No,Name,,Bedford,Pennsylvania,15522,18146243200,Non-Target,,
001PB00000Y0bnEYAR,headstart,Inactive Prospect,Onboarding,,,No,Name,,,Georgia,,17067416419,,,
0013u00001i7YvGAAU,Headstart Centers,Inactive Prospect,Onboarding,,,No,Name,webbcountrytx.gov,Laredo,Texas,78046,9567225610,Non-Target,,
0013u00001bQLiXAAW,Headstart Faison 2,Inactive Prospect,Onboarding,,,No,Name,http://www.ecmhsp.org/,Faison,North Carolina,28341,19199263351,,,
0013u00001P2bqTAAR,Headstart Operations For Preschool Education,Inactive Prospect,Onboarding,,,No,Name,www.csu.edu,Wyoming,Illinois,61491-1312,18156257830,,,
0013u00001UcGkhAAF,Headstart Programs,Inactive Prospect,Onboarding,,,No,Name,bluegrasscommunityaction.org,Lawrenceburg,Kentucky,40342,15026954290,Non-Target,,
001Rd000003wbByIAI,Headstart to Learning Early,Inactive Prospect,Onboarding,,,No,Name,,,Illinois,,17089530095,,,
001PB00000KHcGiYAL,Hector Boham's Headstart Academy,Inactive Prospect,Onboarding,,,No,Name,,,New York,,(732) 772-3556,,,
001Rd000002R22zIAC,Helena Head Start,Inactive Prospect,Onboarding,,,No,Name,http://www.telfairco.org/communityinformation/education.html,Mc Rae Helena,GA,31037,2298686234,,,
0013u00001jF6QGAA0,"Hidalgo County Headstart Program, Inc",Inactive Prospect,Onboarding,,,No,Name,WWW.HCHSP.ORG,Pharr,Texas,78577,9563830706,,,
0013u00001d9B8dAAE,Highland Rim Head Start-Stewart Complex,Inactive Prospect,Onboarding,,,No,"Name, Website",https://www.highlandrim.org/services/head-start,BIG ROCK,Tennessee,37023,(931) 232-7965,,,
0011I0000143oTuQAI,Hillsborough County Head Start Center (Robles Park),Inactive Prospect,Onboarding,,,No,Name,hcflgov.net,Tampa,Florida,33603,8132643807,,,
0013u00001TWNR1AAP,Honey Bears Head Start - Gueydan LA Child Day Care - Type III,Inactive Prospect,Onboarding,,,No,Name,,Gueydan,Louisiana,70542,(337) 536-6558,,,
0013u00001m9cLRAAY,Hope Head Start Yerger,Inactive Prospect,Onboarding,,,No,Name,factinc.com,Hope,Arkansas,71801,(870) 777-8540,,,
001PB00000TvnRZYAZ,Hrcap head start,Inactive Prospect,Onboarding,,,No,Name,,,Virginia,,7573291287,,,
001Rd000004s7WDIAY,HRCAP Head Start/Early Head Start,Inactive Prospect,Onboarding,,,No,Name,hrcapinc.org,,Virginia,,17572186820,,,
0013u00001mAvwQAAS,Hughes Springs Head Start Center,Inactive Prospect,Onboarding,,,No,Name,csntexas.org,HUGHES SPRINGS,Texas,75656,9036391914,,,
0013u00001U8J9XAAV,Humpty Dumpty Head Start,Inactive Prospect,Onboarding,,,No,Name,wpocs.org,Cotton Valley,Louisiana,71018,3182687667,,,
0013u00001OGw19AAD,HURON CENTER HEAD START,Inactive Prospect,Onboarding,,,No,Name,http://www.nesdhs.org/,HURON,South Dakota,57350,6053521845,,,
001Rd00000GrGS2IAN,ICAP Head Start,Inactive Prospect,Onboarding,,,No,Name,icapcaa.org,Straughn,Indiana,47387,(765) 529-4403,,,
0013u00001VSeEqAAL,ISWA DEVELOPMENT CORPORATION,Inactive Prospect,Onboarding,,,No,Website,http://www.iswaheadstart.com/,ROCK HILL,SC,29730,8033668303,,,
0013u00001d8kcsAAA,"It Takes a Village Learning, LLC",Inactive Prospect,Onboarding,Free,,No,Website,https://www.lasallecaa.net/copy-of-headstart,Manifest,Louisiana,71343,13183894810,,,
0013u00001TxCdpAAF,Iuka Head Start,Inactive Prospect,Onboarding,,,No,"Name, Website",http://www.mapheadstart.org/page_view.cfm?cpidn=107,Iuka,Mississippi,38852,662-423-5410,,,
0013u00001cSV9jAAG,Jacquelyn James Slayton Head Start Academy,Inactive Prospect,Onboarding,Free,,No,Name,sjfay.com,Fayetteville,SC,29550,4794424554,,,
0013u00001Qa0CnAAJ,JASPER COUNTY PRESCHOOL HEAD START,Inactive Prospect,Onboarding,,,No,Name,jasper.k12.ga.us,MONTICELLO,Georgia,31064,7064684972,,,
0013u00001PyuATAAZ,Jay Early Head Start Center,Inactive Prospect,Onboarding,Inactive,,No,Name,,,OKLAHOMA,,918-253-4683,Multi-Site Child,18,
0013u00001gQavIAAS,JCCAC,Inactive Prospect,Onboarding,,,No,Website,https://casoms.org/head-start-childcare/,Moss Point,California,39563,(228) 769-3316,,,
0013u00001SL9XZAA1,Jenkins Head Start,Inactive Prospect,Onboarding,,,No,Name,lklp.net,Hazard,Kentucky,41701,16064357962,,,
0013u00001kvLOWAA2,Jessie Ruth Foster Head Start/Early Hsc,Inactive Prospect,Onboarding,,,No,Name,familyguidancecenter.org,Wetumpka,Alabama,36092,3345571604,,,
001PB00000H7N4dYAF,JVCAI Head Start,Inactive Prospect,Onboarding,,,No,Name,jvcai.org,,Ohio,,(740) 286-8448,,,
0013u00001oS0a9AAC,KANSAS CITY KANSAS EARLY CHILDHOOD CENTER HEAD START,Inactive Prospect,Onboarding,,,No,Name,kckps.org,KANSAS CITY,Kansas,66102,9136276590,,,
001PB00000WJysWYAT,Karuk Tribal Head Start,Inactive Prospect,Onboarding,,,No,Name,karuk.us,,California,,(530) 493-1490,,,
001PB00000Ymxn3YAB,KCS head start,Inactive Prospect,Onboarding,,,No,Name,,,West Virginia,,13043805002,,,
0013u00001NMekfAAD,KCSL Head Start,Inactive Prospect,Onboarding,,,No,Name,www.kcsl.org,Garden City,Kansas,67846,6206558001,,,
0013u00001gyuqaAAA,KICKAPOO HEAD START/EARLY HEAD START,Inactive Prospect,Onboarding,,,No,"Name, Website",https://www.ktik-nsn.gov/programs/head-start/,POWHATTAN,KS,66527,7854743231,,,
0013u00001nGLvOAAW,Kickapoo Headstart Administration,Inactive Prospect,Onboarding,,,No,"Name, Website",http://WWW.KTOHEADSTART.COM,MCLOUD,Oklahoma,74851,(405) 964-3507,,,
0013u00001YWQFnAAP,"Kids World, Inc",Inactive Prospect,Onboarding,,,No,Website,https://www.headstartprogram.us/,Eden,North Carolina,27288,(336) 623-1095,,,
0013u00001W3S4xAAF,Kihei B Head Start Center,Inactive Prospect,Onboarding,,,No,Name,meoinc.org,Kihei,HI,96753,8088741958,,,
0013u00001ZQxqKAAT,Kikino Aboriginal Head Start,Inactive Prospect,Onboarding,,,No,Name,https://www.facebook.com/groups/200648335231181/,KIKINO,Alberta,T0A 2B0,780-623-7001,,,
0013u00001kFtqFAAS,Kings' Canyon Head Start,Inactive Prospect,Onboarding,,,No,Name,fresnoeoc.org,Fresno,California,93727,5592631200,,,
001PB00000KJTPSYA5,Kootasca Head Start,Inactive Prospect,Onboarding,,,No,Name,kootasca.org,,Minnesota,,(218) 999-0848,,,
001Rd00000AV5VVIA1,Kosciusko County Head Start/Early Head Start,Inactive Prospect,Onboarding,,,No,Name,cardinalservices.org,WARSAW,Indiana,46580,(574) 371-1494,,,
0013u00001W3QyeAAF,La Clinica de Familia Early Head Start,Inactive Prospect,Onboarding,,,No,"Name, Website",https://laclinicadefamilia.org/lcdf/early-head-start/,Las Cruces,New Mexico,88011,15755322002,,,
0013u00001UNhnkAAD,La Clinica De Familia Early Head Start 2,Inactive Prospect,Onboarding,,,No,Name,lcdfnm.org,Las Cruces,New Mexico,88003,(575) 532-0515,,,
0013u00001m9c2sAAA,La Peninsula Head Start 1,Inactive Prospect,Onboarding,,,No,Name,lapen.com,Bronx,New York,10453,(718) 542-1161,,,
0013u00001dSkqkAAC,LABELLE AIRE MAIN HEAD START,Inactive Prospect,SaaS Only Activated,Inactive,,No,Name,www.brgov.com,Baton Rouge,Louisiana,70815,225-275-0426,Single-Site,131,
0013u00001XBy1kAAD,Lac Du Flambeau Headstart,Inactive Prospect,Onboarding,,,No,Name,,Lac Du Flambeau,Wisconsin,54538,17155884455,,,
0013u00001NOEMfAAP,Lac La Biche Regional Aboriginal/Metis Headstart Nursery School,Inactive Prospect,Onboarding,,,No,Name,https://www.facebook.com/groups/347069298637936/,LAC LA BICHE,Alberta,T0A 2C0,780-623-3641,,,
0013u00001c0JwAAAU,Lac Vieux Desert Tribal Operations Headstart,Inactive Prospect,Onboarding,,,No,Name,,Watersmeet,MI,49969,9063584944,Non-Target,,
0013u00001dUehoAAC,Lake Cumberland Early Head Start,Inactive Prospect,Onboarding,,,No,Name,www.lc-hs.org,Science Hill,Kentucky,42553-9334,(606) 423-3515,Non-Target,,
001Rd000002Tbj9IAC,Lake Jackson Head Start,Inactive Prospect,Onboarding,,,No,"Name, Website",http://www.headstartbc.org,Lake Jackson,Texas,77566,(979) 297-8018,,,
0013u00001e5OynAAE,Lakewood Headstart Program (L.E.A.P.),Inactive Prospect,Onboarding,,,No,Name,WWW.LEAPINC.ORG,Lakewood,New Jersey,8701,17325349710,,,
0013u00001cVMWUAA4,Larga Vista Headstart Center,Inactive Prospect,Onboarding,,,No,Name,http://www.webbcountytx.gov/,Laredo,Texas,78044 2397,19567253053,,,
001Rd00000GyVpgIAF,Las Palmas Headstart,Inactive Prospect,Onboarding,,,No,Name,,,TX,,,,,
0013u00001P2rmBAAR,Lasalle Parish Head Start Center - Jena LA Child Day Care - Type III,Inactive Prospect,Onboarding,,,No,Name,https://webapps.dss.state.la.us/carefacility/license/view?id=5526,Jena,Louisiana,71342,(318) 992-2034,,,
0011I000019Joi0QAC,Lawrence County Early Childhood Academy Getaway,Inactive Prospect,Onboarding,,,No,Website,headstartworks.org,CHESAPEAKE,Ohio,45619,(740) 867-3893,,,
001PB00000MToJUYA1,LBJ&C Head Start - Katie Rogers,Inactive Prospect,Onboarding,,,No,Name,lbjc.org,,Tennessee,,(931) 319-3550,Non-Target,,
0013u00001ZRHc0AAH,Lccaa Head Start-Cascade,Inactive Prospect,Onboarding,Free,,No,Name,http://www.horizonohio.org,ELYRIA,Ohio,44035,(440) 288-2017,,,
0013u00001aCUOaAAO,Lccaa Hopkins-Locke Head Start,Inactive Prospect,Onboarding,,,No,Name,,LORAIN,Ohio,44052,(440) 246-0480,,,
001Rd00000ACsJpIAL,Liberty Head Start,Inactive Prospect,Onboarding,,,No,Name,www.lc-hs.org,Liberty,Kentucky,42539,(606) 787-9207,,,
0013u00001YWlslAAD,Lincoln County Early Head Start,Inactive Prospect,Onboarding,,,No,Name,lincoln.kyschools.us,Fayetteville,Tennessee,37334,(931) 297-5095,,,
0013u00001bOWnKAAW,LITTLE ANGLES CHILDCARE CENTER HEAD START,Inactive Prospect,Onboarding,,,No,"Name, Website",https://www.facebook.com/DeltaHealthAllianceHeadStartandEarlyHeadStart,MOORHEAD,MS,38761,6622465328,,,
0013u00001PwHQrAAN,"Little Bison Daycare, Llc",Inactive Prospect,Onboarding,,,No,Website,https://www.facebook.com/p/Little-Bison-Daycare-Big-Five-Early-Headstart-100063578170995/?_rdr,Buffalo,Oklahoma,73834,(580)735-2930,,,
001PB00000Uy6PUYAZ,Little Falcon Preschool,Inactive Prospect,Onboarding,,,No,Website,https://www.cdiheadstart.org/northeastindiana/,Winchester,Indiana,47394,(765) 584-5581,,,
0013u00001P6TA2AAN,Little Palominos Head Start Center,Inactive Prospect,Onboarding,,,No,Name,webbcountytx.gov,LAREDO,Texas,78040,9567229946,,,
0013u00001mBQCrAAO,Little People Head Start,Inactive Prospect,Onboarding,,,No,Name,WWW.EGA.EDU,Ely,Nevada,89301,(775) 289-6113,,,
0013u00001YWbtHAAT,LITTLE SCHOOL OF THE REDWOODS,Inactive Prospect,Onboarding,,,No,Website,http://ncsheadstart.org/locations/,CRESCENT CITY,California,95531-2145,17074648311,,,
001Rd000009eJq0IAE,little steps head start,Inactive Prospect,Onboarding,,,No,Name,,,Manitoba,,(204) 647-1002,Non-Target,,
001PB00000M2qx9YAB,LKLP HEAD START,Inactive Prospect,Onboarding,,,No,"Name, Website",https://www.facebook.com/LKLPCAC/posts/the-following-head-start-centers-will-have-open-house-on-1004-come-out-and-tour-/930290462474926/,Wooton,Kentucky,41776,6066341787,,,
001Rd00000703GQIAY,LKLP Head Start,Inactive Prospect,Onboarding,,,No,"Name, Website",https://www.facebook.com/LKLPCAC/posts/the-following-head-start-centers-will-have-open-house-on-1004-come-out-and-tour-/930290462474926/,Letcher,Kentucky,41832,606-216-6277,Non-Target,,
0013u00001aorzhAAA,Lodgepole Head Start,Inactive Prospect,Onboarding,,,No,Name,,Dodson,MT,59524,4066733307,,,
0013u00001ZSVxaAAH,Lois Atkins Head Start Center,Inactive Prospect,Onboarding,,,No,Name,cwcap.org,BEALETON,Virginia,22712,(540) 347-7000,,,
001Rd00000AG4GQIA1,Los Pequenos I & Ii,Inactive Prospect,Onboarding,,,No,Website,https://www.headstartprogram.us/,Corpus Christi,OK,78405,3618886195,,,
0013u00001qjpSjAAI,Lower Sioux Early Head Start/ Head Start,Inactive Prospect,Onboarding,,,No,Name,lowersioux.com,,Minnesota,,#ERROR!,,,
0013u00001m9ebJAAQ,Lowndes County Head Start,Inactive Prospect,Onboarding,,,No,Name,lowndesboe.org,Hayneville,Alabama,36040,3345482511,,,
001Rd00000DdRthIAF,LPLL Head Start & Daycare,Inactive Prospect,Onboarding,Inactive,,No,Name,secpsd.ca,Weyburn,Saskatchewan,S4H 2S5,306-462-2402,Single-Site,6,
0011I00000cSTVXQA4,LULAC Overbrook in East Haven,Inactive Prospect,SaaS Only Activated,Free,,No,Website,http://www.lulacheadstart.org/,New Haven,Connecticut,6513,12038365850,Multi-Site Child,1,
0013u00001c2Ao3AAE,Lutheran Services Florida (Phillips Highway Head Start),Inactive Prospect,Onboarding,,,No,Name,lssjax.org,Jacksonville,Florida,32207,(904) 503-9169,,,
0013u00001SI1tWAAT,Lutheran Ss Fl Inc Brentwood Head Start,Inactive Prospect,Onboarding,Free,,No,Name,lsfnet.org,Jacksonville,Florida,32206,19047167022,Non-Target,,
0013u00001fHEndAAG,Luzerne County Head Start,Inactive Prospect,Onboarding,,,No,"Name, Website",www.luzernecountyheadstart.org,Wilkes Barre,Pennsylvania,18702-2109,5708249050,,,
0013u00001ilg48AAA,LYON PARK HEAD START,Inactive Prospect,Onboarding,,,No,Name,fcrinc.org,DURHAM,North Carolina,27707,9848880022,,,
001Rd000002R3IQIA0,MAAC Head Start,Inactive Prospect,Onboarding,,,No,Name,,,California,,7608847533,,,
0013u00001W1PElAAN,MAAC PROJECT OCEANSIDE V HEAD START,Inactive Prospect,Onboarding,,,No,Name,maacproject.org,OCEANSIDE,CA,92057,7604337589,Non-Target,,
0013u00001YWw2tAAD,MADILL HEADSTART,Inactive Prospect,Onboarding,,,No,Name,,MADILL,Oklahoma,73446,5803712352,,,
001Rd000002QeTkIAK,Mapheadstart,Inactive Prospect,Onboarding,Free,,No,"Name, Website",http://mapheadstart.org/%20or%20mjrobinson@mapheadstart.org,Magnolia,MS,39652,6017303787,,,
0013u00001bNgvVAAS,Marjorie Olsen Early Head Start,Inactive Prospect,Onboarding,,,No,Name,chsfl.org,Cocoa,Florida,32922,(321) 877-1105,Non-Target,,
001PB00000Z20hMYAR,Marshall and Starke County Head Start,Inactive Prospect,Onboarding,,,No,Name,https://msdcin.org/,Knox,Illinois,46534,574-772-2347,,,
0013u00001kvdzMAAQ,Marshall Co. Head Start I,Inactive Prospect,Onboarding,,,No,Name,http://www.schra.us/,Lewisburg,TN,37091,19313599691,,,
0013u00001W4BqfAAF,MARSHALL COUNTY - JONATHAN ELEMENTARY CENTER HEAD START,Inactive Prospect,Onboarding,,,No,Name,marshall.kyschools.us,BENTON,KY,42025,2703549633,,,
001PB00000PuD11YAF,Martin Glasscock Head Start,Inactive Prospect,Onboarding,,,No,Name,www.gowto.org,Stanton,Texas,79782,432-756-2588,Non-Target,,
0013u00001aCRbEAAW,Martinsville Head Start,Inactive Prospect,Onboarding,Free,,No,Name,http://www.cars-services.org,Martinsville,Indiana,46151,17653421599,,5,
0013u00001T412FAAR,MCDOUGALD TERRACE HEAD START,Inactive Prospect,Onboarding,Free,,No,"Name, Website",http://dpfc.net/our-work/durham-early-head-start/,DURHAM,North Carolina,27701,(919) 598-1910,,,
001PB00000QtvjbYAB,McMillan Head Start,Inactive Prospect,Onboarding,,,No,Name,,,South Carolina,,(843) 610-7929,,,
0013u00001W3N6PAAV,MDCPS-NATHAN B. YOUNG ELEM HEAD START,Inactive Prospect,Onboarding,,,No,Name,http://communityed.dadeschools.net/,OPA LOCKA,FL,33054,3056857204,,,
001PB00000LhdLPYAZ,Mercer County Early Head Start,Inactive Prospect,Onboarding,,,No,Name,www.mchs-ehs.org,Greenville,Pennsylvania,16125,(724) 346-4482,,,
001Rd00000ERDlwIAH,MERGED LOCATION- Head Start at Norge,Inactive Prospect,Onboarding,Free,,No,Name,,,,,,,38,
0013u00001oA5DfAAK,Met Head Start,Inactive Prospect,Onboarding,,,No,Name,www.metinc.org,Cleveland,Texas,77327-4741,12816895544,,,
0013u00001oA581AAC,Met Headstart,Inactive Prospect,Onboarding,,,No,"Name, Website",https://www.metinc.org/head-start-program,Cleveland,Texas,77327,2814322670,,,
0013u00001NPKP0AAP,Metropolitan Family Services Loomis,Inactive Prospect,Onboarding,,,No,Website,https://www.metrofamily.org/programs-and-services/education/early-learning-head-start/,CHICAGO,Illinois,60609,7738842200,,,
0013u00001lLD9AAAW,"Mid Cumberland Community Action Agency - Murfreesboro, TN",Inactive Prospect,Onboarding,,,No,Website,https://www.mcheadstart.org/,Murfreesboro,Tennessee,37130,(615) 742-1113,,,
0013u00001OIMgWAAX,Mid Florida Community Service Head Start and Early Head Start,Inactive Prospect,Onboarding,,,No,Name,mfcs.us.com,Pierson,Florida,32180,3869563779,,,
0013u00001hgCSOAA2,Mid-Cumberland CAA EHS Hartsville,Inactive Prospect,Onboarding,,,No,Website,https://midcumberland.org/head-start/,Hartsville,Tennessee,37074,6155429558,,,
0013u00001UwFDwAAN,Migrant Head Start,Inactive Prospect,Onboarding,,,No,Name,pvusd.net,Watsonville,California,95076,(831) 728-6955,,,
0013u00001d7jk5AAA,Milagro Migrant Head Start,Inactive Prospect,Onboarding,,,No,Name,https://eclkc.ohs.acf.hhs.gov/hslc/,Arvin,California,93203,(661) 854-3376,,,
0013u00001fF5JPAA0,Milbank Head Start,Inactive Prospect,Onboarding,Free,,No,Name,,,Minnesota,,13203054142,,8,
0013u00001WTXC2AAP,Minnesota Valley Action Council Head Start,Inactive Prospect,Onboarding,,,No,Name,mnvac.org,Mapleton,Minnesota,56065,15073456822,Non-Target,,
0013u00001oRAe8AAG,Model City Head Start,Inactive Prospect,Onboarding,,,No,"Name, Website",https://www.facebook.com/modelcityheadstart/,Pikeville,KY,41501,6064327448,,,
0013u00001eYSXJAA4,Monongalia County Schools Head Start,Inactive Prospect,Onboarding,,,No,Name,https://www.facebook.com/theshackWV/info/?tab=overview,Morgantown,West Virginia,26505,3042912330,,,
0013u00001XouqQAAR,Moore Community House Early Head Start- Nichols Street,Inactive Prospect,Onboarding,,,No,Name,moorecommunityhouse.org,Biloxi,Mississippi,39530,12282240573,,,
0013u00001TW8YKAA1,Morgan County Head Start,Inactive Prospect,Onboarding,Free,,No,Name,highland.net,Wartburg,Tennessee,37887,(423) 346-6633,,,
0013u00001OINnEAAX,Mother Goose Land Head Start - Minden LA Child Day Care - Type III,Inactive Prospect,Onboarding,Free,,No,Name,,Minden,Louisiana,71055,(318) 371-1101,,,
0013u00001P3x9KAAR,Mount Bethel Head Start - Keithville LA Child Day Care - Type III,Inactive Prospect,Onboarding,,,No,Name,,Keithville,Louisiana,71047,(318) 925-4787,,,
0013u00001P6OYkAAN,Mount Vernon Head Start Center,Inactive Prospect,Onboarding,,,No,Name,,Mt. Vernon,Alabama,36560,(251) 829-6936,,,
001PB00000Gsj8hYAB,MSU Extension Head Start,Inactive Prospect,Onboarding,,,No,Name,msstate.edu,Greenville,Mississippi,38701,662-401-1126,,,
0013u00001kGTayAAG,Muckleshoot Indian Head Start,Inactive Prospect,Onboarding,,,No,Name,https://www.muckleshoottribalschool.org/o/ece,Auburn,Washington,98092,(253) 939-3311,,,
001PB00000K2s5gYAB,muskogee county head start,Inactive Prospect,Onboarding,,,No,Name,mchsok.org,MUSKOGEE,Oklahoma,74403,19187812244,,,
0013u00001ilMxYAAU,Navajo Head Start - Church Rock,Inactive Prospect,Onboarding,,,No,Name,nndode.org,St Michaels,New Mexico,86511,(505) 905-5420,,,
001PB00000KsM9oYAF,NC Headstart,Inactive Prospect,Onboarding,,,No,Name,,,Montana,,(406) 679-2795,,,
001PB00000LqtXSYAZ,NCAP,Inactive Prospect,Onboarding,,,No,Website,https://www.ncap.info/programs-and-services/head-start/,Chadron,Illinois,69337,(308) 432-3393,,,
0013u00001m8k18AAA,"Ncc Head Start, Inc. Lambson",Inactive Prospect,Onboarding,,,No,Name,ncchs.org,New Castle,Delaware,19720,13024521500,,,
0013u00001XBoRmAAL,Nco Head Start - Child Dev. Ctr. - Nokomis,Inactive Prospect,Onboarding,,,No,Name,www.ncoinc.org,Ukiah,California,95482,17074622582,,,
0013u00001XotlvAAB,Nco Head Start - Ft. Bragg Center,Inactive Prospect,Onboarding,,,No,Name,ncoinc.org,Fort Bragg,California,95437,18003263122,,,
0013u00001ZQ441AAD,Neegan Daitse Dii Aboriginal Head Start,Inactive Prospect,Onboarding,,,No,"Name, Website","https://www.facebook.com/sharer/sharer.php?u=https%3a%2f%2fwww.highlevel.ca%2ffacilities%2ffacility%2fdetails%2fNeegan-Daitse-dii-Aboriginal-Head-Start-27&t=Check out this great facility for High Level, AB",HIGH LEVEL,Alberta,T0H 1Z0,780-926-5556,,,
001PB00000KMs4kYAD,Neighborhood House Association Head Start,Inactive Prospect,Onboarding,,,No,Name,http://www.childrenoftherainbow.org/,San Diego,California,92113,(619) 236-8922,,,
0013u00001Dzro1AAB,Neighborhood House Head Start,Inactive Prospect,Onboarding,,,No,Name,nhpdx.org,Portland,Oregon,97209,5035605777,,,
0013u00001ICzukAAD,New castle county head start,Inactive Prospect,Onboarding,,,No,Name,ncchs.org,New Castle,Delaware,19720,13024521500,,,
001Rd00000D2f4PIAR,New Haven Public School - Head Start,Inactive Prospect,Onboarding,,,No,Name,new-haven.k12.ct.us,New Haven,Connecticut,6519,(475) 220-1465,,,
